id,question,desired_answer,student_answer,score_me,score_other,score_avg,wmd_score,cosine_similarity
4.2,What is the main difference between strings declared using the type string versus strings declared using an array of characters?,string declared using array character null element added end array,using array character limited size array character declaring type end string acknowledged white space,3.0,4.0,3.5,0.6380702773967695,0.4262804790235437
4.2,What is the main difference between strings declared using the type string versus strings declared using an array of characters?,string declared using array character null element added end array,data class type string designed handle character data many function built class library deal array character however subject rule array real additional functionality another difference string class deal null character implicitly unlike array character must handle null character explicitly,5.0,5.0,5.0,0.8999109584772881,0.3558297696844059
4.2,What is the main difference between strings declared using the type string versus strings declared using an array of characters?,string declared using array character null element added end array,string declared used array character contains character array special character called null character versus type string,5.0,5.0,5.0,0.6567131214812185,0.5641726349831468
4.2,What is the main difference between strings declared using the type string versus strings declared using an array of characters?,string declared using array character null element added end array,char array read string individual character string literal array read entire string,2.0,4.0,3.0,0.8354671362133138,0.33337351815358546
4.2,What is the main difference between strings declared using the type string versus strings declared using an array of characters?,string declared using array character null element added end array,array character hold many character array size string limited,4.0,4.0,4.0,0.7751121690168232,0.4126047932070156
4.2,What is the main difference between strings declared using the type string versus strings declared using an array of characters?,string declared using array character null element added end array,sting modified function string class array character modified user,3.0,4.0,3.5,0.8922137570297304,0.20465923964972715
4.2,What is the main difference between strings declared using the type string versus strings declared using an array of characters?,string declared using array character null element added end array,type string array contains additional terminating null character,3.0,5.0,4.0,0.7057809804682263,0.3903269895874022
4.2,What is the main difference between strings declared using the type string versus strings declared using an array of characters?,string declared using array character null element added end array,array character null character end array signify array end string,5.0,5.0,5.0,0.5069057245569925,0.6588955399803389
4.2,What is the main difference between strings declared using the type string versus strings declared using an array of characters?,string declared using array character null element added end array,string type string string part array list one declared array actually array character able pointed detected,2.0,4.0,3.0,0.7145809697015029,0.44231761507653344
4.2,What is the main difference between strings declared using the type string versus strings declared using an array of characters?,string declared using array character null element added end array,array character set length type string virtually unlimited length,4.0,4.0,4.0,0.8694539023766013,0.24508684581750115
4.2,What is the main difference between strings declared using the type string versus strings declared using an array of characters?,string declared using array character null element added end array,char array individual letter accessed directly array subscript notation string array array subscript return entire string,1.0,3.0,2.0,0.8904176644028694,0.2660167477322618
4.2,What is the main difference between strings declared using the type string versus strings declared using an array of characters?,string declared using array character null element added end array,array character need termination character well size specification whether explicit implicit,5.0,5.0,5.0,1.0260251345039295,0.19605194171923013
4.2,What is the main difference between strings declared using the type string versus strings declared using an array of characters?,string declared using array character null element added end array,using array individual character accessed manipulated,1.0,4.0,2.5,0.8231544839340015,0.3078091663688842
4.2,What is the main difference between strings declared using the type string versus strings declared using an array of characters?,string declared using array character null element added end array,string declared using array character could result data loss character array initialized large enough,4.0,4.0,4.0,0.6770300532646929,0.4517448400977929
4.2,What is the main difference between strings declared using the type string versus strings declared using an array of characters?,string declared using array character null element added end array,array passed reference therefore array character changed memory changed variable,3.0,4.0,3.5,0.8864151302520121,0.19840326884448367
4.2,What is the main difference between strings declared using the type string versus strings declared using an array of characters?,string declared using array character null element added end array,type string several function available using char array individual character array directly accessible character string type string,3.0,4.0,3.5,0.7853250532913301,0.4425587340469101
4.2,What is the main difference between strings declared using the type string versus strings declared using an array of characters?,string declared using array character null element added end array,declaring string includes white space declaring array character include white space,0.0,3.0,1.5,0.8788213144167242,0.15337123216912824
4.2,What is the main difference between strings declared using the type string versus strings declared using an array of characters?,string declared using array character null element added end array,array character one element string doesnt termination element null,5.0,5.0,5.0,0.6120853430472213,0.4788967437121218
4.2,What is the main difference between strings declared using the type string versus strings declared using an array of characters?,string declared using array character null element added end array,string declared using type string vary length string declared using array character extend past array length,4.0,4.0,4.0,0.6465263849692073,0.5138221568959577
4.2,What is the main difference between strings declared using the type string versus strings declared using an array of characters?,string declared using array character null element added end array,cant modify individual character type string array character type array modify individual character,1.0,4.0,2.5,0.840718335780577,0.31593471713440363
4.2,What is the main difference between strings declared using the type string versus strings declared using an array of characters?,string declared using array character null element added end array,type string class safer array character,3.0,4.0,3.5,0.8145220937907468,0.3301261937410336
4.2,What is the main difference between strings declared using the type string versus strings declared using an array of characters?,string declared using array character null element added end array,array collection similar data type ex int 10 ten indicates size array index array give integer value array string mean collection group character string declaration datatype usually cause storage allocated memory capable holding predetermined number symbol however array declared contain value non reference data type multiple arrarys type,1.0,4.0,2.5,0.9895994608314066,0.25510150510543056
4.3,How are arrays passed to functions?,reference,reference,5.0,5.0,5.0,0.0,1.0
4.3,How are arrays passed to functions?,reference,reference pointer element array,4.0,5.0,4.5,0.9849753816461093,0.6460556132959285
4.3,How are arrays passed to functions?,reference,array passed function reference,5.0,5.0,5.0,1.0136618133951316,0.563535651257426
4.3,How are arrays passed to functions?,reference,name,5.0,5.0,5.0,1.2019283438108785,0.0
4.3,How are arrays passed to functions?,reference,array passed reference,5.0,5.0,5.0,0.9039658063247646,0.593062494302431
4.3,How are arrays passed to functions?,reference,must pas array size function ex function array size,4.0,4.0,4.0,1.3503242819582095,0.0
4.3,How are arrays passed to functions?,reference,usually way pas anything else specify length char array pas function sending name array example char str 20 ispalindrome str sends char array function ispalindrome otherwise would need send length array well,3.0,4.0,3.5,1.3422196084336422,0.0
4.3,How are arrays passed to functions?,reference,pas pointer first item also pas size,4.0,3.0,3.5,1.3172786848394635,0.0
4.3,How are arrays passed to functions?,reference,reference,5.0,5.0,5.0,0.0,1.0
4.3,How are arrays passed to functions?,reference,two part array size function passed avoid bound error,4.0,4.0,4.0,1.334589365045013,0.0
4.3,How are arrays passed to functions?,reference,specify array name without bracket array size normally passed another argument function process specific number element array array passed reference individual array element passed value function take array argument,5.0,5.0,5.0,1.2833576080553482,0.1346305694255905
4.3,How are arrays passed to functions?,reference,array passed reference,5.0,5.0,5.0,0.9039658063247646,0.593062494302431
4.3,How are arrays passed to functions?,reference,way declaration actual function,3.0,3.0,3.0,1.2803041018935957,0.0
4.3,How are arrays passed to functions?,reference,specify array name without bracket,3.0,3.0,3.0,1.3084503328751664,0.0
4.3,How are arrays passed to functions?,reference,reference,5.0,5.0,5.0,0.0,1.0
4.3,How are arrays passed to functions?,reference,pas name array function int bin 10 pas array like jingle bin jingle must declared correctly order receive array either prototype void jingle int definition initialization void jingle int array also worth noting array passed function reference copy large array burn memory give function complete control array however,5.0,5.0,5.0,1.307056888253058,0.0759938866765626
4.3,How are arrays passed to functions?,reference,called function function must loop array get set character,1.0,3.0,2.0,1.3285745067315042,0.0
4.3,How are arrays passed to functions?,reference,reference default unless specify const later make array unmodifiable,5.0,5.0,5.0,1.152818904430504,0.24462441888125205
4.3,How are arrays passed to functions?,reference,function recieves array array size parameter function arrayname arraysize,4.0,4.0,4.0,1.3320776221157256,0.0
4.3,How are arrays passed to functions?,reference,specifying array name passing reference argument function,5.0,5.0,5.0,1.0953056070419642,0.34153242477408374
4.3,How are arrays passed to functions?,reference,1st must specify array name without bracket array name size passed two argument function call,4.0,4.0,4.0,1.3212026737146392,0.0
4.3,How are arrays passed to functions?,reference,array passed reference passing starting address array programmer specifies array name without bracket pass array size another argument function process specific number element array,5.0,5.0,5.0,1.262641939243358,0.16551032928388656
4.3,How are arrays passed to functions?,reference,reference,5.0,5.0,5.0,0.0,1.0
4.3,How are arrays passed to functions?,reference,reference,5.0,5.0,5.0,0.0,1.0
4.3,How are arrays passed to functions?,reference,reference,5.0,5.0,5.0,0.0,1.0
4.3,How are arrays passed to functions?,reference,refrence,5.0,5.0,5.0,1.1593175105668851,0.0
4.3,How are arrays passed to functions?,reference,function int int length,4.0,4.0,4.0,1.3108507125073738,0.0
4.3,How are arrays passed to functions?,reference,reference,5.0,5.0,5.0,0.0,1.0
4.3,How are arrays passed to functions?,reference,reference,5.0,5.0,5.0,0.0,1.0
4.3,How are arrays passed to functions?,reference,function read variable store return ever variable read function print content array,1.0,4.0,2.5,1.3189818808077716,0.0
4.4,"What is the difference between an array declared as static, and one that is not?",array declared static live throughout life program initialized function declares array first called,static array store new value assigned element meaning call function twice use last value returned first time declare static new value stored reset original value,5.0,5.0,5.0,0.9739032842488615,0.14437767961822173
4.4,"What is the difference between an array declared as static, and one that is not?",array declared static live throughout life program initialized function declares array first called,static array referenced accessed also static array used without creating object,3.0,5.0,4.0,0.9635827023565943,0.23055054866722893
4.4,"What is the difference between an array declared as static, and one that is not?",array declared static live throughout life program initialized function declares array first called,array declared static created initialized time function also destroyed function terminates,5.0,5.0,5.0,0.7376790187176113,0.3409992467273075
4.4,"What is the difference between an array declared as static, and one that is not?",array declared static live throughout life program initialized function declares array first called,program intializes static local array declaration first encountered static array initialized explicityly programmer earch element array intialized zero compiler array created array member initialized,3.0,5.0,4.0,0.7547294062053701,0.3879220642623674
4.4,"What is the difference between an array declared as static, and one that is not?",array declared static live throughout life program initialized function declares array first called,array static remain size throughout program execution,3.0,5.0,4.0,0.8051638431504078,0.356087746873798
4.4,"What is the difference between an array declared as static, and one that is not?",array declared static live throughout life program initialized function declares array first called,static array initilized non static array program reach initilization line,5.0,5.0,5.0,0.8919816089628287,0.25994191259312066
4.4,"What is the difference between an array declared as static, and one that is not?",array declared static live throughout life program initialized function declares array first called,array declared static available beginning program end one static declaration disappears accessed within right scope,4.0,5.0,4.5,0.8793421265569312,0.2658405496940836
4.4,"What is the difference between an array declared as static, and one that is not?",array declared static live throughout life program initialized function declares array first called,static array size size changed dynamic array get size runtime,1.0,5.0,3.0,0.9890865440656634,0.1555170123048908
4.4,"What is the difference between an array declared as static, and one that is not?",array declared static live throughout life program initialized function declares array first called,array declared static created time array called,5.0,5.0,5.0,0.739588509385078,0.4491007354431464
4.4,"What is the difference between an array declared as static, and one that is not?",array declared static live throughout life program initialized function declares array first called,array declared static every time function declaring called static array initialize declaration store value element throughout duration program even function called multiple time static array initialize,5.0,5.0,5.0,0.61042174698368,0.420833115885849
4.4,"What is the difference between an array declared as static, and one that is not?",array declared static live throughout life program initialized function declares array first called,element initialized zero explicitly initialized happen automatic local array,4.0,5.0,4.5,1.0275112462222526,0.2228677619344161
4.4,"What is the difference between an array declared as static, and one that is not?",array declared static live throughout life program initialized function declares array first called,element initialized zero explicitly initialized static array array initialized zero,4.0,5.0,4.5,0.8977103279128328,0.34443241973060984
4.4,"What is the difference between an array declared as static, and one that is not?",array declared static live throughout life program initialized function declares array first called,static changed,1.0,5.0,3.0,1.2083192334789206,0.15166997744958713
4.4,"What is the difference between an array declared as static, and one that is not?",array declared static live throughout life program initialized function declares array first called,static array set size change data may need space assigned could go beyond size,3.0,5.0,4.0,1.0875810029882234,0.10001441340857736
4.4,"What is the difference between an array declared as static, and one that is not?",array declared static live throughout life program initialized function declares array first called,static member prevents naming conflict put global namespace allowing information hiding private public,1.0,5.0,3.0,1.1782113445554632,0.05016395179428819
4.4,"What is the difference between an array declared as static, and one that is not?",array declared static live throughout life program initialized function declares array first called,static local array exists duration program element initialized 0 explicitly initialized static local array element still called later unless specifically initialized something else happen automatic array,5.0,5.0,5.0,0.8177956164036232,0.35694797513451276
4.4,"What is the difference between an array declared as static, and one that is not?",array declared static live throughout life program initialized function declares array first called,static array declared size known program whereas array leave size undeclared open assigned later usually used input purpose,1.0,5.0,3.0,0.8905978163003772,0.19401818428727885
4.4,"What is the difference between an array declared as static, and one that is not?",array declared static live throughout life program initialized function declares array first called,static array keep value end function non static reinitialize every time,5.0,5.0,5.0,0.9353992721297839,0.2145820505308681
4.4,"What is the difference between an array declared as static, and one that is not?",array declared static live throughout life program initialized function declares array first called,static array created initialized value destroyed function terminates program automatic array reset everytime function called,5.0,5.0,5.0,0.6608409364063629,0.33986638655034274
4.4,"What is the difference between an array declared as static, and one that is not?",array declared static live throughout life program initialized function declares array first called,created initialized time program call function destroyed every time function end program,5.0,5.0,5.0,0.9351619347265643,0.24186540351936225
4.4,"What is the difference between an array declared as static, and one that is not?",array declared static live throughout life program initialized function declares array first called,declare static array destroyed function array declared static array created initialized every time function call,5.0,5.0,5.0,0.6574138675903517,0.42826142658719085
4.4,"What is the difference between an array declared as static, and one that is not?",array declared static live throughout life program initialized function declares array first called,static array exists duration program,4.0,5.0,4.5,0.8759281207011983,0.24799363366766783
4.4,"What is the difference between an array declared as static, and one that is not?",array declared static live throughout life program initialized function declares array first called,array declared static declared,2.0,5.0,3.5,0.8495180718684894,0.4298317634374884
4.4,"What is the difference between an array declared as static, and one that is not?",array declared static live throughout life program initialized function declares array first called,static array exists memory program terminates whereas automatic normal array removed function created terminates,5.0,5.0,5.0,0.7891246972862779,0.19262765761721895
4.4,"What is the difference between an array declared as static, and one that is not?",array declared static live throughout life program initialized function declares array first called,answered,0.0,0.0,0.0,1.345966458661358,0.0
4.4,"What is the difference between an array declared as static, and one that is not?",array declared static live throughout life program initialized function declares array first called,constant used declare size automatic static array exists duration program initialized declaration first encountered element initialized zero explicitly initialized,5.0,5.0,5.0,0.8478099597640537,0.31797934084565116
4.4,"What is the difference between an array declared as static, and one that is not?",array declared static live throughout life program initialized function declares array first called,static array changed program,1.0,5.0,3.0,0.8887709739860906,0.3281377352988021
4.4,"What is the difference between an array declared as static, and one that is not?",array declared static live throughout life program initialized function declares array first called,static array available throughout program,5.0,5.0,5.0,0.7992520321435379,0.4461678152314682
4.4,"What is the difference between an array declared as static, and one that is not?",array declared static live throughout life program initialized function declares array first called,static array allocated program start freed program exit limited scope array declared static allocated freed come scope,5.0,5.0,5.0,0.8417373873435966,0.2476155449485855
4.4,"What is the difference between an array declared as static, and one that is not?",array declared static live throughout life program initialized function declares array first called,declared fixed static mean ca change size storage allocated however one dynamic arrarys resized,1.0,5.0,3.0,1.0538807354058493,0.1021308411866941
4.5,How many dimensions need to be specified when passing a multi-dimensional array as an argument to a function?,dimension except first one,least 2 depending many array used,1.0,4.0,2.5,1.2258319238613498,0.0
4.5,How many dimensions need to be specified when passing a multi-dimensional array as an argument to a function?,dimension except first one,,2.0,5.0,3.5,inf,0.0
4.5,How many dimensions need to be specified when passing a multi-dimensional array as an argument to a function?,dimension except first one,passing array dimension must specified except first dimension,5.0,5.0,5.0,0.6294249842970483,0.6639202158071803
4.5,How many dimensions need to be specified when passing a multi-dimensional array as an argument to a function?,dimension except first one,depends parameter passing multidimensional multideminsional two dimension,2.0,5.0,3.5,1.0151256442807493,0.18632714922941715
4.5,How many dimensions need to be specified when passing a multi-dimensional array as an argument to a function?,dimension except first one,first dimension required however subsequent dimension needed compiler,5.0,5.0,5.0,0.7686902935499874,0.4283407777276421
4.5,How many dimensions need to be specified when passing a multi-dimensional array as an argument to a function?,dimension except first one,first,5.0,5.0,5.0,0.968277884988352,0.3760994739881545
4.5,How many dimensions need to be specified when passing a multi-dimensional array as an argument to a function?,dimension except first one,dimension must specified,2.0,5.0,3.5,0.9495565919065055,0.32182169616534667
4.5,How many dimensions need to be specified when passing a multi-dimensional array as an argument to a function?,dimension except first one,first one least,1.0,3.0,2.0,0.6531633230322367,0.3740896497676441
4.5,How many dimensions need to be specified when passing a multi-dimensional array as an argument to a function?,dimension except first one,two paramaters array many column array 3,4.0,4.0,4.0,1.2153661087931116,0.0
4.5,How many dimensions need to be specified when passing a multi-dimensional array as an argument to a function?,dimension except first one,size first dimension omitted regular array however every dimension outside first size dimension must specified passed example array 2 4 6 name multiarray would passed multiarray 4 6 2,4.0,5.0,4.5,1.0139864467158306,0.3507897700409923
4.5,How many dimensions need to be specified when passing a multi-dimensional array as an argument to a function?,dimension except first one,size subsequent dimension required compiler must know many element skip move second element first dimension,4.0,5.0,4.5,0.9205666216078768,0.3307196510750863
4.5,How many dimensions need to be specified when passing a multi-dimensional array as an argument to a function?,dimension except first one,every dimension first,5.0,5.0,5.0,0.5742334243675251,0.5395874790405468
4.5,How many dimensions need to be specified when passing a multi-dimensional array as an argument to a function?,dimension except first one,,2.0,3.0,2.5,inf,0.0
4.5,How many dimensions need to be specified when passing a multi-dimensional array as an argument to a function?,dimension except first one,size first dimension need specified dimension,5.0,5.0,5.0,0.7437169146287322,0.5262354402623814
4.5,How many dimensions need to be specified when passing a multi-dimensional array as an argument to a function?,dimension except first one,passing main multidimensional array function dimension need specified,1.0,3.0,2.0,1.0930142053135141,0.20653069426472737
4.5,How many dimensions need to be specified when passing a multi-dimensional array as an argument to a function?,dimension except first one,dimension except first one need specified passing array function compiler need know many memory address skip make back 2nd element first dimension size first dimension need specified,5.0,5.0,5.0,0.8663237072882762,0.5297233212900878
4.5,How many dimensions need to be specified when passing a multi-dimensional array as an argument to a function?,dimension except first one,many dimension commonly row column,2.0,5.0,3.5,1.0010239442439932,0.19370598015441473
4.5,How many dimensions need to be specified when passing a multi-dimensional array as an argument to a function?,dimension except first one,least 2 always equal number dimension argument expecting like blah require 4 dimensional array input blah require 3 dimensional array blah require 2 dimensional array,1.0,5.0,3.0,1.1828713006311784,0.07223440753989109
4.5,How many dimensions need to be specified when passing a multi-dimensional array as an argument to a function?,dimension except first one,none pas array name,1.0,3.0,2.0,1.2339053857616056,0.0
4.5,How many dimensions need to be specified when passing a multi-dimensional array as an argument to a function?,dimension except first one,subsequent dimension first dimension first needed specified,5.0,5.0,5.0,0.6223794256840589,0.5197894299574255
4.5,How many dimensions need to be specified when passing a multi-dimensional array as an argument to a function?,dimension except first one,dimension excluding first one,5.0,5.0,5.0,0.2960734266839068,0.5202461745691801
4.5,How many dimensions need to be specified when passing a multi-dimensional array as an argument to a function?,dimension except first one,dimension first,5.0,5.0,5.0,0.6249734419887567,0.6945883083108988
4.5,How many dimensions need to be specified when passing a multi-dimensional array as an argument to a function?,dimension except first one,first need specified size rest need stated first like 3,1.0,5.0,3.0,1.0007530732509182,0.14480625211979486
4.5,How many dimensions need to be specified when passing a multi-dimensional array as an argument to a function?,dimension except first one,one le number dimension array contains,4.0,5.0,4.5,0.8749190329681987,0.4153312494064342
4.5,How many dimensions need to be specified when passing a multi-dimensional array as an argument to a function?,dimension except first one,answered,0.0,0.0,0.0,1.3429896716054466,0.0
4.5,How many dimensions need to be specified when passing a multi-dimensional array as an argument to a function?,dimension except first one,one,1.0,3.0,2.0,0.8996127106917129,0.38949281805407837
4.5,How many dimensions need to be specified when passing a multi-dimensional array as an argument to a function?,dimension except first one,subsequent dimension first one,5.0,5.0,5.0,0.32410222964432644,0.552572833466576
4.5,How many dimensions need to be specified when passing a multi-dimensional array as an argument to a function?,dimension except first one,two,1.0,4.0,2.5,1.1839844760969909,0.0
4.5,How many dimensions need to be specified when passing a multi-dimensional array as an argument to a function?,dimension except first one,1 le total number dimension,4.0,5.0,4.5,0.9920160190305073,0.2818276953494383
4.5,How many dimensions need to be specified when passing a multi-dimensional array as an argument to a function?,dimension except first one,multi dimensional array accessed using 1 index one dimension least,2.0,5.0,3.5,1.0098562293272384,0.27192536729170086
5.1,"In one sentence, what is the main idea implemented by insertion sort?",taking one array element time left right insert right position among already sorted element left,take element array compare next element depending value two element switch program compare new switched element next one array,1.0,5.0,3.0,0.9134946731947515,0.1835429974523187
5.1,"In one sentence, what is the main idea implemented by insertion sort?",taking one array element time left right insert right position among already sorted element left,insertion sort divide list sorted unsorted region take item unsorted region insert correct order sorted region,5.0,5.0,5.0,1.0517004830475503,0.09978117857285154
5.1,"In one sentence, what is the main idea implemented by insertion sort?",taking one array element time left right insert right position among already sorted element left,sorted array list built one entry time,3.0,4.0,3.5,0.9339345692920014,0.21457628976992982
5.1,"In one sentence, what is the main idea implemented by insertion sort?",taking one array element time left right insert right position among already sorted element left,start second element check see le element left insert corrected position,5.0,5.0,5.0,0.8017848113008312,0.3250696605513711
5.1,"In one sentence, what is the main idea implemented by insertion sort?",taking one array element time left right insert right position among already sorted element left,compare two number time swap entire list sorted,1.0,3.0,2.0,1.0639265788410346,0.132323715611017
5.1,"In one sentence, what is the main idea implemented by insertion sort?",taking one array element time left right insert right position among already sorted element left,assume first number sorted move list number come across corresponding place sorted side list,5.0,5.0,5.0,1.1386770057469662,0.08408618163179787
5.1,"In one sentence, what is the main idea implemented by insertion sort?",taking one array element time left right insert right position among already sorted element left,insertion sort k iteration first k item array sorted take item insert correct position already sorted k element,5.0,4.0,4.5,0.7938437744512662,0.3763621126841193
5.1,"In one sentence, what is the main idea implemented by insertion sort?",taking one array element time left right insert right position among already sorted element left,looking 2nd element move forward place element correct spot,4.0,5.0,4.5,1.0633237672022786,0.0918643767360144
5.1,"In one sentence, what is the main idea implemented by insertion sort?",taking one array element time left right insert right position among already sorted element left,starting beginning array take element order place correct position relative previously sorted element,5.0,5.0,5.0,0.7671824807713505,0.2263770553522075
5.1,"In one sentence, what is the main idea implemented by insertion sort?",taking one array element time left right insert right position among already sorted element left,sort element array removing element input data inserting correct position,5.0,5.0,5.0,0.8866701128606991,0.20780154128330908
5.1,"In one sentence, what is the main idea implemented by insertion sort?",taking one array element time left right insert right position among already sorted element left,insertion sort remove element data insert correct position already sorted list,5.0,5.0,5.0,0.7916296287364393,0.3964976690411325
5.1,"In one sentence, what is the main idea implemented by insertion sort?",taking one array element time left right insert right position among already sorted element left,take number choose pivot point insert number correct position pivot point,2.0,4.0,3.0,1.0286573798377059,0.11536944358098514
5.1,"In one sentence, what is the main idea implemented by insertion sort?",taking one array element time left right insert right position among already sorted element left,marker sort everything left value every new value moving right,3.0,3.0,3.0,0.978608580687716,0.1651724426068581
5.1,"In one sentence, what is the main idea implemented by insertion sort?",taking one array element time left right insert right position among already sorted element left,main idea behind insertion sort take random variable right insert order left,4.0,5.0,4.5,0.9111849215993034,0.25212703595236785
5.1,"In one sentence, what is the main idea implemented by insertion sort?",taking one array element time left right insert right position among already sorted element left,insertion sort progress list element determines next element inserted already sorted array starting sorting using first two element,5.0,4.0,4.5,0.8057834059623022,0.2513931660692991
5.1,"In one sentence, what is the main idea implemented by insertion sort?",taking one array element time left right insert right position among already sorted element left,go list picking integer putting desired position continuing,4.0,4.0,4.0,1.1417232872329421,0.06936957486093105
5.1,"In one sentence, what is the main idea implemented by insertion sort?",taking one array element time left right insert right position among already sorted element left,inserting array item appropriate position smallest largest pivot start second element array,3.0,4.0,3.5,0.9384741990737564,0.14960753309517133
5.1,"In one sentence, what is the main idea implemented by insertion sort?",taking one array element time left right insert right position among already sorted element left,insert item proper position shifting larger sorted array value right,1.0,5.0,3.0,0.7878006086659193,0.34993703127350445
5.1,"In one sentence, what is the main idea implemented by insertion sort?",taking one array element time left right insert right position among already sorted element left,comparison sort sorted array built one entry time,4.0,4.0,4.0,0.9318288442074747,0.18667251054726586
5.1,"In one sentence, what is the main idea implemented by insertion sort?",taking one array element time left right insert right position among already sorted element left,insertion sort algorithm first element array sorted list pick one one taken unsorted array sorted array,5.0,4.0,4.5,0.8746717384314485,0.2527372768779834
5.1,"In one sentence, what is the main idea implemented by insertion sort?",taking one array element time left right insert right position among already sorted element left,every iteration insertion sort take away element input data inserting right position sorted list,5.0,5.0,5.0,0.8269219151073325,0.24528016274141967
5.1,"In one sentence, what is the main idea implemented by insertion sort?",taking one array element time left right insert right position among already sorted element left,insertion sort creates new array insert item place respect new array,4.0,4.0,4.0,1.0724934102837405,0.11575846340091789
5.1,"In one sentence, what is the main idea implemented by insertion sort?",taking one array element time left right insert right position among already sorted element left,insertion sort take entitity unsorted array order sort correct position entity sorted,5.0,5.0,5.0,0.9386830398768674,0.1280211009346249
5.1,"In one sentence, what is the main idea implemented by insertion sort?",taking one array element time left right insert right position among already sorted element left,take second element swap 1st le keep larger go third element insert right place respect first 2 element,5.0,5.0,5.0,0.9076043689002629,0.23749232706749795
5.1,"In one sentence, what is the main idea implemented by insertion sort?",taking one array element time left right insert right position among already sorted element left,starting first element array following element put place determining smaller larger starting element,3.0,5.0,4.0,0.9718039922923578,0.1423652899359051
5.1,"In one sentence, what is the main idea implemented by insertion sort?",taking one array element time left right insert right position among already sorted element left,one one item taken placed correct place sorted portion array item,5.0,4.0,4.5,0.9178974150116247,0.14931100317020402
5.1,"In one sentence, what is the main idea implemented by insertion sort?",taking one array element time left right insert right position among already sorted element left,take element insert correct position respect element,5.0,5.0,5.0,0.8777796713159464,0.31090399205643265
5.1,"In one sentence, what is the main idea implemented by insertion sort?",taking one array element time left right insert right position among already sorted element left,insertion sort simple sorting algorithm comparison sort sorted array list built one entry time,4.0,4.0,4.0,0.9033864742502731,0.1360177572906138
5.2,"In one sentence, what is the main idea implemented by selection sort?",taking one array element time left right identifies minimum remaining element swap current element,search array largest smallest element moved front array search next largest smallest element move front,5.0,5.0,5.0,0.9858313782718946,0.13030324739833168
5.2,"In one sentence, what is the main idea implemented by selection sort?",taking one array element time left right identifies minimum remaining element swap current element,selection sort search whole array largest item put end array search second largest item put second last spot,5.0,4.0,4.5,1.1248853571689255,0.02860178798313294
5.2,"In one sentence, what is the main idea implemented by selection sort?",taking one array element time left right identifies minimum remaining element swap current element,find minimum value swap value first position,5.0,5.0,5.0,1.0705663165614403,0.2394786059922029
5.2,"In one sentence, what is the main idea implemented by selection sort?",taking one array element time left right identifies minimum remaining element swap current element,find minimum element array swap first element repeat step swapping minimum element nth position array,5.0,5.0,5.0,0.7284491579194567,0.42354315304538814
5.2,"In one sentence, what is the main idea implemented by selection sort?",taking one array element time left right identifies minimum remaining element swap current element,find lowest value place front find next lowest place front last value etc,4.0,5.0,4.5,1.2308955585018808,0.0
5.2,"In one sentence, what is the main idea implemented by selection sort?",taking one array element time left right identifies minimum remaining element swap current element,cycle unsorted list place minimum next slot sorted list repeat,5.0,4.0,4.5,1.1615577013539753,0.08103146477352934
5.2,"In one sentence, what is the main idea implemented by selection sort?",taking one array element time left right identifies minimum remaining element swap current element,find minimum value list swap first element list find second largest swap second element array continue like array sorted,5.0,5.0,5.0,0.8631843211615462,0.33786771685378986
5.2,"In one sentence, what is the main idea implemented by selection sort?",taking one array element time left right identifies minimum remaining element swap current element,find smallest put current position till get end,5.0,5.0,5.0,1.1654339853443532,0.1080581090116956
5.2,"In one sentence, what is the main idea implemented by selection sort?",taking one array element time left right identifies minimum remaining element swap current element,find lowest unsorted value array place current position starting first element array advance current position one,5.0,5.0,5.0,0.9060238418206921,0.27084515090334926
5.2,"In one sentence, what is the main idea implemented by selection sort?",taking one array element time left right identifies minimum remaining element swap current element,sort element comparing two element swapping smaller one sort element array,2.0,5.0,3.5,0.7646653595429331,0.28726649517268366
5.2,"In one sentence, what is the main idea implemented by selection sort?",taking one array element time left right identifies minimum remaining element swap current element,selection sort find minimum value list swap first value list repeat throughout list,5.0,4.0,4.5,1.0679415114739865,0.1669024884107131
5.2,"In one sentence, what is the main idea implemented by selection sort?",taking one array element time left right identifies minimum remaining element swap current element,select minimum number array put current position move,5.0,5.0,5.0,0.971040778409856,0.23617055170020618
5.2,"In one sentence, what is the main idea implemented by selection sort?",taking one array element time left right identifies minimum remaining element swap current element,find lowest value place front list swap value continue moving right,5.0,5.0,5.0,1.0401219766045562,0.13663843245904872
5.2,"In one sentence, what is the main idea implemented by selection sort?",taking one array element time left right identifies minimum remaining element swap current element,main idea behind selection sort take least variable right put directly left,5.0,4.0,4.5,0.9992935961914567,0.08829997784772044
5.2,"In one sentence, what is the main idea implemented by selection sort?",taking one array element time left right identifies minimum remaining element swap current element,find smallest value list make first element find smallest value leftover list make first element leftover list continue list sorted,5.0,5.0,5.0,1.1188018974271454,0.08470842640581433
5.2,"In one sentence, what is the main idea implemented by selection sort?",taking one array element time left right identifies minimum remaining element swap current element,run find lowest highest value put desired position,5.0,4.0,4.5,1.2514967353133266,0.0
5.2,"In one sentence, what is the main idea implemented by selection sort?",taking one array element time left right identifies minimum remaining element swap current element,place smallest item list position 1 proceeds value last position ray reached,5.0,5.0,5.0,1.238754458051429,0.0
5.2,"In one sentence, what is the main idea implemented by selection sort?",taking one array element time left right identifies minimum remaining element swap current element,search largest item array swap last unsorted item,5.0,4.0,4.5,1.0760876775151305,0.13729008288683756
