id,question,desired_answer,student_answer,score_me,score_other,score_avg,wmd_score,cosine_similarity
2.7,What is the role of a header-file?,"to store a class interface, including data members and member function prototypes.",the role of a header file list all the functions a class can do while hiding the inner workings of its functions,5.0,0,2.5,1.1299717851010813,0.03889042878561706
2.7,What is the role of a header-file?,"to store a class interface, including data members and member function prototypes.",the main role of header file is it is used to share information among various files.,3.0,2,2.5,1.2303051444867807,0.017501808259491897
2.7,What is the role of a header-file?,"to store a class interface, including data members and member function prototypes.",header files separate files in which classes are defined and allow the compiler to recognize classes when used elsewhere.,4.0,1,2.5,1.2084403893375433,0.029711746056943558
2.7,What is the role of a header-file?,"to store a class interface, including data members and member function prototypes.",no,0.0,5,2.5,1.3553489837237098,0.0
2.7,What is the role of a header-file?,"to store a class interface, including data members and member function prototypes.","a header file consists of ""reusable"" source code such as a class in a file that by convention has a .h filename extension. this differs from .cpp files that contain ""source-code.""",4.0,4,4.0,1.1981560086299916,0.026805401522867818
2.7,What is the role of a header-file?,"to store a class interface, including data members and member function prototypes.","to provide information about the contents of a library. it includes the definition of classes, declarations of functions, data types, and constants.",5.0,2,3.5,1.132134355189936,0.06365202519288349
2.7,What is the role of a header-file?,"to store a class interface, including data members and member function prototypes.",the header file shows the user what types go into and come out of a function but does not allow a user to manipulate the actual code for the function.,5.0,1,3.0,1.2113547382064187,0.06708936111256755
2.7,What is the role of a header-file?,"to store a class interface, including data members and member function prototypes.",header files declares the class member functions.,3.0,2,2.5,0.8967888240610127,0.18546337752011682
2.7,What is the role of a header-file?,"to store a class interface, including data members and member function prototypes.",a header file allows for the separation of declaration and implementation into separate files.,5.0,3,4.0,1.2806472273869522,0.019410608808772475
2.7,What is the role of a header-file?,"to store a class interface, including data members and member function prototypes.",the header file has access to the c++ standard library and makes certain classes like class string work.,0.0,2,1.0,1.137170017047952,0.07830415934278989
2.7,What is the role of a header-file?,"to store a class interface, including data members and member function prototypes.",“instruct” the compiler on how to interface with library and user-written components.,2.0,4,3.0,1.225500068289552,0.1554273448752545
2.7,What is the role of a header-file?,"to store a class interface, including data members and member function prototypes.",create a comon area to contain reusable functions.,3.0,2,2.5,1.3123443913432495,0.022599565125911703
2.7,What is the role of a header-file?,"to store a class interface, including data members and member function prototypes.",to declare the functions being used in the classes,3.0,3,3.0,1.1636053037159344,0.03201037896265201
2.7,What is the role of a header-file?,"to store a class interface, including data members and member function prototypes.","#include ""hat.h""  allows the use of the hat container, so called from the act of pulling names from a hat.  the header file for hat includes functions for storage and retrieval of it's contents, mainly put(), peek(), and pull().",0.0,2,1.0,1.2277324874829039,0.015353976774181611
2.7,What is the role of a header-file?,"to store a class interface, including data members and member function prototypes.",to hold reusable content or modules separate from the actual  source-code file that can be easily referenced and employed for different programs.,5.0,0,2.5,1.26841181488828,0.028310833478627773
2.7,What is the role of a header-file?,"to store a class interface, including data members and member function prototypes.",a header file is a file used to store a list of prototye functions and data members.,5.0,1,3.0,0.9585770243662873,0.23842819834788168
2.7,What is the role of a header-file?,"to store a class interface, including data members and member function prototypes.","a header file is a cross communication method between source files, to help limit the size of each individual program. without header files a program will be 1 large lump of code and thus fairly hard to debug and traverse.",3.0,0,1.5,1.2875841463333193,0.03979395211679792
2.7,What is the role of a header-file?,"to store a class interface, including data members and member function prototypes.",it contains reusable source code for use by other classes.,3.0,3,3.0,1.2578937574901228,0.0
2.7,What is the role of a header-file?,"to store a class interface, including data members and member function prototypes.","to separate the source code from the main function, allows the methods/classes to be included in the program without direct coding. allows re usability.",4.0,5,4.5,1.2511196091305703,0.04914277151098352
2.7,What is the role of a header-file?,"to store a class interface, including data members and member function prototypes.",header files have reusable source code in a file that a programer can use.,3.0,1,2.0,1.2696778557544226,0.0
2.7,What is the role of a header-file?,"to store a class interface, including data members and member function prototypes.",to hide the definition and details of a class.  also to help readability of the main c++ file.,4.0,5,4.5,1.2584359526520896,0.10215503250648805
2.7,What is the role of a header-file?,"to store a class interface, including data members and member function prototypes.",to allow the compiler to recognize the classes when used elsewhere.,3.0,0,1.5,1.2210157965845545,0.04802185197089156
2.7,What is the role of a header-file?,"to store a class interface, including data members and member function prototypes.","a header file declares a class, its data, and functions available through that class.",5.0,1,3.0,1.2232872511162807,0.17756354812352165
2.7,What is the role of a header-file?,"to store a class interface, including data members and member function prototypes.",header files contain code which can be used in multiple files,3.0,2,2.5,1.2655857384511648,0.0
2.7,What is the role of a header-file?,"to store a class interface, including data members and member function prototypes.",allow compiler to recognize the classes when used elsewhere,3.0,4,3.5,1.2373261241886842,0.025282168692631737
2.7,What is the role of a header-file?,"to store a class interface, including data members and member function prototypes.",allow compiler to recognize the classes when used elsewhere,3.0,4,3.5,1.2373261241886842,0.025282168692631737
2.7,What is the role of a header-file?,"to store a class interface, including data members and member function prototypes.",to promote function reusuablitly,3.0,3,3.0,1.1494530740991031,0.07343850772760543
2.7,What is the role of a header-file?,"to store a class interface, including data members and member function prototypes.",class definitions are placed here,3.0,0,1.5,1.1301439709852814,0.06419571478060021
2.7,What is the role of a header-file?,"to store a class interface, including data members and member function prototypes.",a header file usually contains class and/or function prototypes.,4.0,5,4.5,0.925766526503754,0.3040736624834228
2.7,What is the role of a header-file?,"to store a class interface, including data members and member function prototypes.",contains all the standard c++ library's i.e. string,0.0,4,2.0,1.2804628584347955,0.0
3.1,What does a function signature include?,the name of the function and the types of the parameters.,"it includes the name of the program, the type of parameters it can take. it should also include a brief description of what the function does.",4.0,5,4.5,0.7743300453219616,0.39949351208268713
3.1,What does a function signature include?,the name of the function and the types of the parameters.,it includes the specific information about the function such as input and output variable types and how many of each.,1.0,4,2.5,0.9218206753788739,0.28356521227507847
3.1,What does a function signature include?,the name of the function and the types of the parameters.,the function signature includes the name of the function and the types of its arguments.,5.0,3,4.0,0.3707941506679837,0.6831869568439969
3.1,What does a function signature include?,the name of the function and the types of the parameters.,"a function signature consists of the function prototype.  this tells you the general information about a function, its name, parameters, what scope it is in, and other miscellaneous information.",4.0,3,3.5,0.9185827550129133,0.295315376011276
3.1,What does a function signature include?,the name of the function and the types of the parameters.,it includes the name of the function and the types of its arguments.,5.0,0,2.5,0.3798939093671823,0.6677348922426267
3.1,What does a function signature include?,the name of the function and the types of the parameters.,"name, paramaters, scope, and other general function information",4.0,3,3.5,1.0475757019884682,0.17067643679260525
3.1,What does a function signature include?,the name of the function and the types of the parameters.,it includes a function name and parameter list. does not include return type. function signatures must be different.,5.0,5,5.0,0.9455106594809529,0.1677515928110982
3.1,What does a function signature include?,the name of the function and the types of the parameters.,input parameters and return type,1.0,0,0.5,1.220113787961308,0.22152998901468535
3.1,What does a function signature include?,the name of the function and the types of the parameters.,the portion of the function prototyp tha has the function name and the arguments but not the return type.,5.0,1,3.0,0.5873380314048302,0.4111856665731641
3.1,What does a function signature include?,the name of the function and the types of the parameters.,name of the function and the types of it's arguments,5.0,3,4.0,0.3882424925284638,0.7199687190555784
3.1,What does a function signature include?,the name of the function and the types of the parameters.,the name of the function and the types of its arguments.,5.0,1,3.0,0.14837980476528112,0.7506635169003617
3.1,What does a function signature include?,the name of the function and the types of the parameters.,includes the name of the function and the types of its arguments.,5.0,4,4.5,0.291838858393188,0.6859630210344769
3.1,What does a function signature include?,the name of the function and the types of the parameters.,"identification of a function and the data types of its parameters, it has the name, and the data type variables",5.0,1,3.0,0.7266955134619715,0.6199427160927748
3.1,What does a function signature include?,the name of the function and the types of the parameters.,"a return type, and input parameters",1.0,4,2.5,1.2609588201195847,0.22152998901468535
3.1,What does a function signature include?,the name of the function and the types of the parameters.,the function signature includes the method name and the input types.,5.0,5,5.0,0.5658171694764857,0.5410421939520109
3.1,What does a function signature include?,the name of the function and the types of the parameters.,"a function signature includes the name of the function and types of arguments, but not the return type.",5.0,0,2.5,0.5351798229380136,0.5762473372018933
3.1,What does a function signature include?,the name of the function and the types of the parameters.,the signature can include a result type and thrown errors.,1.0,1,1.0,1.0245844903739139,0.08640281258316586
3.1,What does a function signature include?,the name of the function and the types of the parameters.,"function name, and input paramaters",5.0,4,4.5,1.1444509772827454,0.23705081889991247
3.1,What does a function signature include?,the name of the function and the types of the parameters.,"the name of the function and the types of its arguments. this includes the number, type, and order the parameters appear in.",5.0,3,4.0,0.540750938659125,0.6471831622113526
3.1,What does a function signature include?,the name of the function and the types of the parameters.,the name of the function and the types of its arguments,5.0,3,4.0,0.3008269093786596,0.7506635169003617
3.1,What does a function signature include?,the name of the function and the types of the parameters.,a function signature includes the name of the function and the types of its arguments,5.0,2,3.5,0.4949682073949869,0.6489537263176932
3.1,What does a function signature include?,the name of the function and the types of the parameters.,"a function signature includes a function's return type, parameters and semi-colon.",1.0,0,0.5,1.0550337494509534,0.20470651006314805
3.1,What does a function signature include?,the name of the function and the types of the parameters.,the name of the function and the types of its arguments,5.0,3,4.0,0.3008269093786596,0.7506635169003617
3.1,What does a function signature include?,the name of the function and the types of the parameters.,the function's name and parameters,5.0,1,3.0,0.6331380064849146,0.7255699253578233
3.1,What does a function signature include?,the name of the function and the types of the parameters.,the name of the function and the types of its arguments.,5.0,2,3.5,0.14837980476528112,0.7506635169003617
3.1,What does a function signature include?,the name of the function and the types of the parameters.,the portion of a function prototype that includes the name of the function and the types of its arguments,5.0,4,4.5,0.5121284345364104,0.6245478972607469
3.1,What does a function signature include?,the name of the function and the types of the parameters.,the name of the function and its parameters,5.0,5,5.0,0.42376905966297185,0.781518768845171
3.1,What does a function signature include?,the name of the function and the types of the parameters.,the function name and parameters,5.0,3,4.0,0.5785179126315745,0.7255699253578233
3.1,What does a function signature include?,the name of the function and the types of the parameters.,name of function and types of arguments,5.0,2,3.5,0.7629962244549092,0.6028576155410966
3.1,What does a function signature include?,the name of the function and the types of the parameters.,a function's return type and parameter list,1.0,2,1.5,1.1910856472573905,0.10447837372404171
3.1,What does a function signature include?,the name of the function and the types of the parameters.,"it includes the name of the function, and the types of its arguments. it does not specify the function return type. function in the same scope must have unqiue signatures.",5.0,1,3.0,0.7086796369007308,0.47340150969118727
3.2,What is the scope of global variables?,file scope.,any functions that follows their deceleration that  are in the source code file are allowed to have access the variables.  also global scope variables retrain their value throughout the execution of the program.,5.0,3,4.0,1.3137141551998568,0.22446204942780618
3.2,What is the scope of global variables?,file scope.,they can be accessed by any c++ file anywhere.,0.0,2,1.0,1.132204135521144,0.2633211966789723
3.2,What is the scope of global variables?,file scope.,global variables have file scope.,5.0,2,3.5,1.031450771127535,0.6456294240939924
3.2,What is the scope of global variables?,file scope.,the scope of global variables are created by placing variable declarations outside any class or function definition.  global variables retain their values throughout the execution of the program and they can be referenced by any function that follows their declarations or definitions in the source file.,0.0,0,0.0,1.355800714593593,0.18161142574577788
3.2,What is the scope of global variables?,file scope.,a global variable is an identifier that retains it's value throughout the execution of the program. it has file scope.,5.0,0,2.5,1.2840327804746068,0.3541031610650542
3.2,What is the scope of global variables?,file scope.,global variables can be used in any function as long as the appropriate .h file that holds the variable is included,3.0,3,3.0,1.2944132265783317,0.15854753633794155
3.2,What is the scope of global variables?,file scope.,they can be accessed by any part of the program. it can be referenced by any function that follows the declarations or definitions in the source file.,5.0,4,4.5,1.3375117626903383,0.12750522740679657
3.2,What is the scope of global variables?,file scope.,can be accesed by any classes that have and object of that variables class in it,1.0,2,1.5,1.3342046959357896,0.0
3.2,What is the scope of global variables?,file scope.,global variables have file-scope.  the variable is know to all functions throught the file,5.0,5,5.0,1.2533369466243076,0.52356113459782
3.2,What is the scope of global variables?,file scope.,the entire program,4.0,0,2.0,1.3704556449853573,0.0
3.2,What is the scope of global variables?,file scope.,they have file scope when placed outside a function.,5.0,4,4.5,1.1700960946101835,0.5001133447172901
3.2,What is the scope of global variables?,file scope.,file scope.,5.0,3,4.0,0.0,1.0
3.2,What is the scope of global variables?,file scope.,they can be used throughout the program,4.0,1,2.5,1.3779757923712492,0.0
3.2,What is the scope of global variables?,file scope.,global variable can b accessed by any class wit an object in the variables class,1.0,2,1.5,1.3468908557718322,0.0
3.2,What is the scope of global variables?,file scope.,the scope of global variables is at the file level.,5.0,1,3.0,1.2200363990209075,0.5149249569150476
3.2,What is the scope of global variables?,file scope.,global variables all have file scope.,5.0,1,3.0,1.0925794736515984,0.595881252833676
3.2,What is the scope of global variables?,file scope.,it is accessible by all functions within a program,4.0,4,4.0,1.3521629428055686,0.0
3.2,What is the scope of global variables?,file scope.,"variables accessible anywhere in the program, as long as they are public.",4.0,3,3.5,1.3697011604809568,0.0
3.2,What is the scope of global variables?,file scope.,they can be referenced by any function following their declaration or definition inside the source file.,5.0,4,4.5,1.337918479002954,0.17352556124977928
3.2,What is the scope of global variables?,file scope.,"globally, anywhere in the program.",4.0,5,4.5,1.3905347996945274,0.0
3.2,What is the scope of global variables?,file scope.,global variables have a file scope,5.0,1,3.0,1.0968779788776752,0.6456294240939924
3.2,What is the scope of global variables?,file scope.,the entire program.,4.0,3,3.5,1.365284390597536,0.0
3.2,What is the scope of global variables?,file scope.,throughout the execution of the program,4.0,3,3.5,1.3868113443606591,0.0
3.2,What is the scope of global variables?,file scope.,"if a variable is declared global, any function or class can use that variable.",4.0,3,3.5,1.3273531301090535,0.0
3.2,What is the scope of global variables?,file scope.,the entire program or file.,5.0,2,3.5,1.358079545173582,0.34239702516551257
3.2,What is the scope of global variables?,file scope.,throught the programm,4.0,2,3.0,1.3787869240156612,0.0
3.2,What is the scope of global variables?,file scope.,the whole code,4.0,4,4.0,1.3391205347084645,0.0
3.2,What is the scope of global variables?,file scope.,file scope,5.0,0,2.5,0.6792934049391183,1.0
3.2,What is the scope of global variables?,file scope.,can be referenced by any function that follows their declarations or definitions in the source file,5.0,2,3.5,1.254766740474836,0.16805498982758446
3.2,What is the scope of global variables?,file scope.,global variables have program scope (accessible anywhere in program),4.0,4,4.0,1.3785959415049058,0.23336085414341634
3.2,What is the scope of global variables?,file scope.,variables that exist throught the entire script. their values can be changed anytime in the code and fucntions.,4.0,2,3.0,1.3583717863478826,0.0
3.3,How does the compiler handle inline functions?,it makes a copy of the function code in every place where a function call is made.,it expands the function's definition in that place.  once the functions is called you can use it as many times as you need.  the compiler just expands on the function.,4.0,4,4.0,0.8851619211172774,0.2187446589463492
3.3,How does the compiler handle inline functions?,it makes a copy of the function code in every place where a function call is made.,"when the compiler inline-expands a function call, the function's code gets inserted into the caller's code stream (conceptually similar to what happens with a #define macro). this can, depending on a zillion other things, improve performance, because the optimizer can procedurally integrate the called code — optimize the called code into the caller.",4.0,2,3.0,0.9435737354996717,0.20464315668960004
3.3,How does the compiler handle inline functions?,it makes a copy of the function code in every place where a function call is made.,the inline keyword advises the compiler to copy the function's code in place to avoid function calls; however the compiler can and typically does ignore the inline qualifier for all but the smallest functions.,5.0,3,4.0,0.8705240924953905,0.2541129606324656
3.3,How does the compiler handle inline functions?,it makes a copy of the function code in every place where a function call is made.,the compiler can ignore the inline qualifier and typically does so for all but the smallest functions.,2.0,5,3.5,1.0656490225965818,0.02500385642898043
3.3,How does the compiler handle inline functions?,it makes a copy of the function code in every place where a function call is made.,"placing the qualifier inline before a function's return type in the function definition ""advises"" the compiler to generate a copy of the function's code in place to avoid a function call.",5.0,1,3.0,0.7367182184468172,0.4160030078639369
3.3,How does the compiler handle inline functions?,it makes a copy of the function code in every place where a function call is made.,you declare your inline function in the header or before your int main(). you then can call that function at anytime in your main program quickly and easily.,0.0,1,0.5,0.9043824843685729,0.12319090962022324
3.3,How does the compiler handle inline functions?,it makes a copy of the function code in every place where a function call is made.,"it expands a small function out... making your code longer, but also makes it run faster.",4.0,3,3.5,0.8284210707171744,0.24477935890345343
3.3,How does the compiler handle inline functions?,it makes a copy of the function code in every place where a function call is made.,the function is not treated as a separate unit like other functions,4.0,2,3.0,0.8896603965581162,0.10092573326231807
3.3,How does the compiler handle inline functions?,it makes a copy of the function code in every place where a function call is made.,"when the program compiles,it will copy the function inplace, avoiding a function call.",5.0,5,5.0,0.8030055559147498,0.3099493633050832
3.3,How does the compiler handle inline functions?,it makes a copy of the function code in every place where a function call is made.,"it replaces all instances of that function call with the inline code itself, resulting in longer but faster programs.",5.0,0,2.5,0.7611037541668759,0.21561266681804805
3.3,How does the compiler handle inline functions?,it makes a copy of the function code in every place where a function call is made.,the compiler can ignore the inline qualifier and typically does so for all but the smallest functions.,2.0,2,2.0,1.0656490225965818,0.02500385642898043
3.3,How does the compiler handle inline functions?,it makes a copy of the function code in every place where a function call is made.,ignores the inline qualifier and typically does so for all but the smallest functions.,2.0,2,2.0,1.0778032542839013,0.017670182612901684
3.3,How does the compiler handle inline functions?,it makes a copy of the function code in every place where a function call is made.,if the function is small enough it will expand it but it will run faster as it will avoid making so many calls to the function.,5.0,5,5.0,0.9051959628982743,0.17624521620248057
3.3,How does the compiler handle inline functions?,it makes a copy of the function code in every place where a function call is made.,it treats them as the same function,2.0,4,3.0,0.849302744266331,0.1405609545777654
3.3,How does the compiler handle inline functions?,it makes a copy of the function code in every place where a function call is made.,"inline functions are copied in place, instead of being referenced.",5.0,2,3.5,1.028665013462167,0.13487691176896074
3.3,How does the compiler handle inline functions?,it makes a copy of the function code in every place where a function call is made.,"for inline functions, the compiler creates a copy of the function's code in place so it doesn't have to make a function call and add to the function call stack.",5.0,3,4.0,0.5748802035402987,0.4845573355830578
3.3,How does the compiler handle inline functions?,it makes a copy of the function code in every place where a function call is made.,it generates a copy of the function's coding which eliminates calling the function,5.0,1,3.0,0.7306865431456133,0.2945478049649754
3.3,How does the compiler handle inline functions?,it makes a copy of the function code in every place where a function call is made.,not answered,0.0,3,1.5,1.2475793555842665,0.0
3.3,How does the compiler handle inline functions?,it makes a copy of the function code in every place where a function call is made.,it generates a copy of the function's code by by inserting it in the program.,4.0,4,4.0,0.7488185929849025,0.3703212229866589
3.3,How does the compiler handle inline functions?,it makes a copy of the function code in every place where a function call is made.,"tells the compiler to make a copy of function's code in place to avoid a function call.  it typically ignores it, except for the smallest functions.",5.0,3,4.0,0.6734081570914067,0.4226525973828281
3.3,How does the compiler handle inline functions?,it makes a copy of the function code in every place where a function call is made.,the compiler can ignore the inline qualifier and typically does so for all but the smallest functions.,2.0,1,1.5,1.0656490225965818,0.02500385642898043
3.3,How does the compiler handle inline functions?,it makes a copy of the function code in every place where a function call is made.,"multiple copies of the function code are inserted into the program, making it bigger.",4.0,5,4.5,0.7373920581813573,0.20067986300180352
3.3,How does the compiler handle inline functions?,it makes a copy of the function code in every place where a function call is made.,compiler ignores inline qualifier,2.0,1,1.5,1.2802420175628035,0.0
3.3,How does the compiler handle inline functions?,it makes a copy of the function code in every place where a function call is made.,"it generates a copy of the function, if it is needed again.",2.0,3,2.5,0.8365832303693289,0.31313506152685855
3.3,How does the compiler handle inline functions?,it makes a copy of the function code in every place where a function call is made.,"the complier includes copies of inline functions instead of making function calls, but usually only with very small functions.",5.0,0,2.5,0.9333795224079389,0.07069951024361791
3.3,How does the compiler handle inline functions?,it makes a copy of the function code in every place where a function call is made.,compiler generate a copy of the function's code in place (when appropriate) to avoid a function call,5.0,4,4.5,0.5536294243182104,0.47095860502225045
3.3,How does the compiler handle inline functions?,it makes a copy of the function code in every place where a function call is made.,"instead of calling the function every time it is invoked, the compiler will replace the function call with a copy of the function body",5.0,1,3.0,0.6009755025478131,0.43713290355956347
3.3,How does the compiler handle inline functions?,it makes a copy of the function code in every place where a function call is made.,expands the function into the program,4.0,2,3.0,0.9157049971373613,0.12312580090856956
3.3,How does the compiler handle inline functions?,it makes a copy of the function code in every place where a function call is made.,it generates a copy of the functions code in place to avoid a function call,5.0,1,3.0,0.4168210885459663,0.5256287200918669
3.3,How does the compiler handle inline functions?,it makes a copy of the function code in every place where a function call is made.,the function call will be replaced by the code that was defined in the inline function,5.0,2,3.5,0.7023619083483432,0.2908925940421576
3.3,How does the compiler handle inline functions?,it makes a copy of the function code in every place where a function call is made.,"when the compiler inline-expands a function call, the function's code gets inserted into the caller's code stream (conceptually similar to what happens with a #define macro). this can, depending on a zillion other things, improve performance, because the optimizer can procedurally integrate the called code — optimize the called code into the caller.",4.0,0,2.0,0.9435737354996717,0.20464315668960004
3.4,What is the main advantage associated with function arguments that are passed by reference?,it avoids making copies of large data structures when calling functions.,overall the program has better performance (means it is faster) because it does not have to copy large amounts of data.,5.0,4,4.5,0.9958739659544331,0.1695584886474259
3.4,What is the main advantage associated with function arguments that are passed by reference?,it avoids making copies of large data structures when calling functions.,because you can't change the original and passing by reference limits memory needed for the program.,5.0,5,5.0,1.2213846710094591,0.0
3.4,What is the main advantage associated with function arguments that are passed by reference?,it avoids making copies of large data structures when calling functions.,passing by reference can eliminate the pass-by-value overhead of copying large amounts of data.,5.0,0,2.5,1.0810046956558543,0.14615334676238328
3.4,What is the main advantage associated with function arguments that are passed by reference?,it avoids making copies of large data structures when calling functions.,"it is often more efficient to pass references, rather than large objects, to functions. this allows the compiler to pass the address of the object while maintaining the syntax that would have been used to access the object.",5.0,0,2.5,1.125048921455795,0.11236137356923873
3.4,What is the main advantage associated with function arguments that are passed by reference?,it avoids making copies of large data structures when calling functions.,"pass by reference is good for performance reasons, because it can eliminate the pass by value overhead of copying large amounts of data.",5.0,1,3.0,1.0926761074587628,0.1351775144172871
3.4,What is the main advantage associated with function arguments that are passed by reference?,it avoids making copies of large data structures when calling functions.,you do not alter the original value of the variable that was passed.,3.0,0,1.5,1.2043863948223708,0.016522170889194575
3.4,What is the main advantage associated with function arguments that are passed by reference?,it avoids making copies of large data structures when calling functions.,don't have to make copies of stuff.,4.0,0,2.0,1.0711227189043806,0.1697939023425026
3.4,What is the main advantage associated with function arguments that are passed by reference?,it avoids making copies of large data structures when calling functions.,you do not use unessesary memory space to copy variables between functions,5.0,0,2.5,1.1760469503733328,0.05670671841392816
3.4,What is the main advantage associated with function arguments that are passed by reference?,it avoids making copies of large data structures when calling functions.,it elimitates the need to copy large amonts of data,5.0,0,2.5,0.7757210351416459,0.20510631048838693
3.4,What is the main advantage associated with function arguments that are passed by reference?,it avoids making copies of large data structures when calling functions.,the function can change the data stored in a variable passed by reference directly.,3.0,4,3.5,1.1245322294328624,0.04808499733369146
3.4,What is the main advantage associated with function arguments that are passed by reference?,it avoids making copies of large data structures when calling functions.,gives called function the ability to access and modify the caller’s argument data.,3.0,2,2.5,1.186343593436308,0.0420876497285342
3.4,What is the main advantage associated with function arguments that are passed by reference?,it avoids making copies of large data structures when calling functions.,gives called function the ability to access and modify the caller’s argument data directly.,3.0,1,2.0,1.0709479204723427,0.04032134844011304
3.4,What is the main advantage associated with function arguments that are passed by reference?,it avoids making copies of large data structures when calling functions.,it is more efficient and it changes the variable not online inside the function but outside so that the new value can be used elsewhere.,3.0,1,2.0,1.1107064079116404,0.05286174911422445
3.4,What is the main advantage associated with function arguments that are passed by reference?,it avoids making copies of large data structures when calling functions.,you don't make another copy and waste memory,5.0,4,4.5,1.150858793783953,0.0
3.4,What is the main advantage associated with function arguments that are passed by reference?,it avoids making copies of large data structures when calling functions.,"passing by reference eliminates the copying of large amounts of data, typical with pass by value.",5.0,3,4.0,1.0957131676056784,0.14138554505756376
3.4,What is the main advantage associated with function arguments that are passed by reference?,it avoids making copies of large data structures when calling functions.,"if a function's arguments are large in size, computing time and memory space is not wasted copying down the argument and passing it to the function.  also pass by reference gives the function called the permission to read edit the argument directly.",5.0,2,3.5,1.122074858442591,0.07009662795018262
3.4,What is the main advantage associated with function arguments that are passed by reference?,it avoids making copies of large data structures when calling functions.,"gives access to the caller data directly, also it allows for modifying the data.",3.0,5,4.0,1.0003736858814896,0.10810145512877582
3.4,What is the main advantage associated with function arguments that are passed by reference?,it avoids making copies of large data structures when calling functions.,"less overhead overall, and you modify the variable directly.",4.0,4,4.0,1.2454714572670835,0.0
3.4,What is the main advantage associated with function arguments that are passed by reference?,it avoids making copies of large data structures when calling functions.,the original variable being referenced can be modified directly by the called function.,3.0,2,2.5,1.2036499603228121,0.0
3.4,What is the main advantage associated with function arguments that are passed by reference?,it avoids making copies of large data structures when calling functions.,gives function ability to access and modify the caller's argument data directly,3.0,5,4.0,1.1070735122998436,0.04214869437593114
3.4,What is the main advantage associated with function arguments that are passed by reference?,it avoids making copies of large data structures when calling functions.,gives the called function the ability to access and modify the caller's argument data directly.,3.0,4,3.5,1.0793811860720333,0.03946166215084512
3.4,What is the main advantage associated with function arguments that are passed by reference?,it avoids making copies of large data structures when calling functions.,"less overhead than passed by value, especially when using large numbers.",4.0,3,3.5,0.9823735734168084,0.14968215345964167
3.4,What is the main advantage associated with function arguments that are passed by reference?,it avoids making copies of large data structures when calling functions.,"large data items can be passed without copying the entire data point, reducing execution time and the amout of memory space needed",5.0,2,3.5,1.0245277983722345,0.14395316044488343
3.4,What is the main advantage associated with function arguments that are passed by reference?,it avoids making copies of large data structures when calling functions.,the data can be modified directly instead of making a copy of the data. improves execution time with large amounts of data.,4.0,3,3.5,0.9542580717753761,0.2961412706418914
3.4,What is the main advantage associated with function arguments that are passed by reference?,it avoids making copies of large data structures when calling functions.,functions can directly modify arguments that are passed by reference.,3.0,5,4.0,1.215011313570808,0.06866644980632262
3.4,What is the main advantage associated with function arguments that are passed by reference?,it avoids making copies of large data structures when calling functions.,it gives access and modify the caller's argument data directly. it eliminate the pass by value overhead of copying large amounts ofdata,5.0,1,3.0,0.9587389334562598,0.1551028840478515
3.4,What is the main advantage associated with function arguments that are passed by reference?,it avoids making copies of large data structures when calling functions.,"it takes less memory, thus it would make the program faster",4.0,0,2.0,1.0437716759723081,0.0725821232347736
3.4,What is the main advantage associated with function arguments that are passed by reference?,it avoids making copies of large data structures when calling functions.,you are able to modify the variable that is referenced directly.,3.0,2,2.5,1.2011197603783732,0.0
3.4,What is the main advantage associated with function arguments that are passed by reference?,it avoids making copies of large data structures when calling functions.,"if you pass by reference, you can modify the value as opposed to passing by value where you cannot change the value",3.0,1,2.0,1.2212321237931882,0.0
3.4,What is the main advantage associated with function arguments that are passed by reference?,it avoids making copies of large data structures when calling functions.,"only the memory address is sent to the function, so no copy of the object sent needs to be made. it makes the function run faster, and saves memory.",5.0,2,3.5,1.1215954297412818,0.031917515091005905
3.4,What is the main advantage associated with function arguments that are passed by reference?,it avoids making copies of large data structures when calling functions.,"actual arguments are associated with dummy arguments when a function or subroutine is referenced. in a procedure reference, the actual argument list identifies the correspondence between the actual arguments provided in the list and the dummy arguments of the subprogram",3.0,1,2.0,1.1921429325282127,0.02805506382394624
3.5,How are overloaded functions differentiated by the compiler?,"based on the function signature. when an overloaded function is called, the compiler will find the function whose signature is closest to the given function call.","the compiler selects the proper functions to execute based on number, types and order of arguments in the function call.",5.0,2,3.5,0.7425606251118464,0.32797198505544006
3.5,How are overloaded functions differentiated by the compiler?,"based on the function signature. when an overloaded function is called, the compiler will find the function whose signature is closest to the given function call.",they differentiated by the compiler by the conditions/inputs used for one of the overloaded functions.,4.0,2,3.0,0.8753493282017419,0.18243276906424152
3.5,How are overloaded functions differentiated by the compiler?,"based on the function signature. when an overloaded function is called, the compiler will find the function whose signature is closest to the given function call.","the compiler distinguishes overloaded functions by their signatures. it encodes each function identifier with the number and types of its parameters to generate type-safe linkage, which ensures the proper overloaded function is called.",5.0,1,3.0,0.7962667773660257,0.285393051744145
3.5,How are overloaded functions differentiated by the compiler?,"based on the function signature. when an overloaded function is called, the compiler will find the function whose signature is closest to the given function call.","overloaded functions are distinguished by their signatures, name mangling or name decoration, and type-safe linkage ensures that proper overloaded functions is called and types of the arguments conform to tpes to the parameters.",5.0,5,5.0,0.9486065120042984,0.1563427110612855
3.5,How are overloaded functions differentiated by the compiler?,"based on the function signature. when an overloaded function is called, the compiler will find the function whose signature is closest to the given function call.","the compiler selects proper function to execute based on number, types and order of arguments in the function call.",5.0,4,4.5,0.7273261226422315,0.37378068118328256
